Station,Date,Discharge,Longitude,Latitude
USGS-02097517,2022-08-03,6.39,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-04,7.4,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-05,24.1,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-06,9.58,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-07,6.99,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-08,6.28,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-09,6.04,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-10,6.04,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-11,5.71,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-12,5.56,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-13,5.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-14,5.23,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-15,5.68,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-16,5.48,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-17,5.44,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-18,5.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-19,4.99,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-20,5.14,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-21,5.95,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-22,8.99,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-23,6.08,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-24,5.62,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-25,6.16,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-26,6.44,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-27,7.65,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-28,9.75,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-29,6.43,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-30,6.15,-79.0197222222222,35.8933333333333
USGS-02097517,2022-08-31,5.84,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-01,5.88,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-02,5.77,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-03,5.41,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-04,5.26,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-05,5.63,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-06,7.74,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-07,7.31,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-08,6.87,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-09,6.25,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-10,5.97,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-11,6.18,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-12,6.23,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-13,6.64,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-14,6.03,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-15,5.78,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-16,5.72,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-17,5.67,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-18,5.45,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-19,5.31,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-20,5.14,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-21,5.02,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-22,5.23,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-23,5.93,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-24,6.01,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-25,5.97,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-26,6.2,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-27,5.97,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-28,5.56,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-29,5.14,-79.0197222222222,35.8933333333333
USGS-02097517,2022-09-30,112.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-01,96.6,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-02,11.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-03,9.19,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-04,8.34,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-05,8.35,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-06,8.21,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-07,8.47,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-08,8.94,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-09,8.95,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-10,8.49,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-11,8.25,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-12,7.83,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-13,8.2,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-14,7.88,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-15,8.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-16,8.54,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-17,9.37,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-18,9.49,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-19,8.24,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-20,7.82,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-21,7.63,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-22,7.86,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-23,8.19,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-24,8.55,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-25,8.47,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-26,8.61,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-27,8.23,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-28,8.21,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-29,8.27,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-30,8.43,-79.0197222222222,35.8933333333333
USGS-02097517,2022-10-31,9.47,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-01,11.5,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-02,8.63,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-03,8.46,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-04,8.47,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-05,8.56,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-06,9.19,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-07,9.4,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-08,9.84,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-09,9.79,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-10,9.35,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-11,52.8,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-12,13.8,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-13,9.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-14,8.69,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-15,9.78,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-16,11.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-17,8.76,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-18,8.45,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-19,8.4,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-20,8.76,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-21,9.09,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-22,8.96,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-23,8.47,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-24,8.15,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-25,66.4,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-26,10.9,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-27,200.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-28,79.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-29,20.1,-79.0197222222222,35.8933333333333
USGS-02097517,2022-11-30,48.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-01,27.2,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-02,15.6,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-03,15.1,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-04,14.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-05,12.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-06,11.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-07,16.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-08,14.1,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-09,14.8,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-10,12.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-11,11.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-12,11.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-13,10.6,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-14,10.4,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-15,264.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-16,191.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-17,49.9,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-18,33.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-19,26.6,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-20,22.3,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-21,21.2,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-22,106.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-23,145.0,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-24,46.9,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-25,31.5,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-26,25.8,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-27,23.9,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-28,23.2,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-29,22.6,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-30,22.7,-79.0197222222222,35.8933333333333
USGS-02097517,2022-12-31,26.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-01,29.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-02,26.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-03,23.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-04,41.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-05,43.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-06,33.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-07,27.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-08,25.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-09,27.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-10,25.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-11,23.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-12,23.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-13,42.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-14,34.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-15,28.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-16,26.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-17,25.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-18,25.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-19,23.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-20,23.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-21,21.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-22,34.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-23,64.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-24,42.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-25,136.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-26,252.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-27,80.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-28,52.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-29,43.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-30,47.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-01-31,44.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-01,49.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-02,64.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-03,80.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-04,54.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-05,44.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-06,40.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-07,37.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-08,35.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-09,33.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-10,31.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-11,29.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-12,268.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-13,201.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-14,82.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-15,57.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-16,47.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-17,46.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-18,43.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-19,39.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-20,37.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-21,35.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-22,32.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-23,34.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-24,33.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-25,30.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-26,30.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-27,30.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-02-28,30.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-01,28.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-02,106.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-03,79.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-04,53.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-05,42.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-06,36.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-07,34.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-08,31.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-09,29.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-10,33.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-11,33.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-12,38.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-13,45.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-14,36.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-15,32.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-16,30.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-17,31.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-18,59.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-19,45.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-20,37.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-21,34.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-22,32.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-23,32.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-24,31.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-25,31.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-26,34.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-27,94.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-28,54.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-29,65.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-30,49.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-03-31,40.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-01,36.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-02,31.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-03,28.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-04,27.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-05,27.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-06,26.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-07,793.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-08,695.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-09,595.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-10,158.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-11,81.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-12,57.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-13,46.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-14,181.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-15,164.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-16,65.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-17,47.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-18,38.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-19,33.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-20,30.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-21,28.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-22,43.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-23,45.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-24,31.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-25,27.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-26,27.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-27,28.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-28,43.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-29,34.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-04-30,345.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-01,191.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-02,49.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-03,31.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-04,24.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-05,22.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-06,20.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-07,19.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-08,18.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-09,17.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-10,16.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-11,14.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-12,14.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-13,15.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-14,31.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-15,16.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-16,14.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-17,19.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-18,14.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-19,15.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-20,15.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-21,14.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-22,13.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-23,12.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-24,12.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-25,12.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-26,11.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-27,12.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-28,19.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-29,21.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-30,18.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-05-31,15.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-01,14.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-02,13.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-03,12.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-04,12.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-05,11.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-06,11.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-07,11.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-08,12.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-09,11.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-10,10.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-11,9.82,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-12,8.94,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-13,6.92,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-14,6.07,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-15,5.92,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-16,5.77,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-17,5.24,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-18,5.45,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-19,10.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-20,58.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-21,39.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-22,33.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-23,587.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-24,361.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-25,48.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-26,35.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-27,34.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-28,33.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-29,33.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-06-30,78.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-01,227.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-02,141.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-03,38.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-04,42.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-05,26.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-06,23.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-07,22.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-08,38.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-09,24.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-10,102.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-11,35.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-12,21.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-13,19.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-14,71.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-15,109.0,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-16,30.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-17,17.9,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-18,14.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-19,16.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-20,16.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-21,13.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-22,11.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-23,10.6,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-24,10.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-25,9.96,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-26,9.14,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-27,9.25,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-28,8.78,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-29,8.44,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-30,8.43,-79.0197222222222,35.8933333333333
USGS-02097517,2023-07-31,22.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-01,10.5,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-02,9.02,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-03,8.47,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-04,8.19,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-05,8.06,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-06,9.52,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-07,13.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-08,11.4,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-09,9.91,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-10,18.8,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-11,12.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-12,10.3,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-13,9.12,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-14,8.7,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-15,8.42,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-16,9.07,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-17,8.95,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-18,8.73,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-19,8.2,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-20,8.32,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-21,8.51,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-22,8.23,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-23,8.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-24,8.1,-79.0197222222222,35.8933333333333
USGS-02097517,2023-08-25,8.12,-79.0197222222222,35.8933333333333
